2026/08/22 2:33:35 PM GMT+8,Undergraduate or graduate student,中国,Less than 1 year,Java;PHP,Yes,Male,Somewhat important,我觉得注释应该是简洁的，清晰的。而非臃肿的，模糊的。,Very important,,Neutral,,Neutral,,,
2026/08/22 2:41:40 PM GMT+8,Industry professional,United Status of America,More than 5 years,Java;Python,Yes,Male,Very important,"For me, a good security review comment should clearly point to the exact code or behavior that is causing the issue. The developer should not have to guess what part of the change the reviewer is referring to.

I would evaluate Identification based on:

Whether the comment points to the specific line, expression, variable, or logic causing the issue.
Whether it clearly names what the security problem is.
Whether it explains the condition under which the issue can happen.
Whether the comment is specific enough that the developer can understand the concern without having to ask for more clarification.

For example, saying ""possible panic"" is useful, but saying that msg.Hashes[0] can panic when the list is empty is much more useful.",Very important,"Reason is important because it helps the developer understand why the code is unsafe instead of just telling them that something is wrong. This is also useful in preventing the same type of issue from being introduced somewhere else.

I would evaluate Reason based on:

Whether the comment explains the technical cause of the problem.
Whether it connects the code behavior to the security concern.
Whether the explanation is technically correct and relevant.
Whether it gives enough context for the developer to understand why the current implementation is unsafe.

The explanation does not always need to be long. Even one or two sentences can be enough as long as they explain the actual cause.",Very important,"Impact helps communicate how serious the issue could become if it is not fixed. There is a big difference between something that may cause a small reliability issue and something that allows an attacker to crash a service or expose credentials.

I would evaluate Impact based on:

Whether the comment explains what could happen if the issue is exploited.
Whether it identifies who or what could be affected.
Whether it describes the security consequence, such as data exposure, DoS, privilege escalation, or unauthorized access.
Whether the stated impact is realistic and supported by the code instead of being exaggerated.

Mentioning the attacker or triggering scenario is also useful when it is relevant. For example, explaining that malformed input from an untrusted peer could crash the service gives much more context than simply saying that a panic is possible.",Very important,"A security review comment becomes more useful when it gives the developer a clear direction for fixing the issue. It does not necessarily need to provide the complete implementation, but it should ideally give enough information to move toward the correct solution.

I would evaluate Solution based on:

Whether the suggested fix actually addresses the root cause.
Whether the recommendation is specific and actionable.
Whether it follows the language or project's normal coding practices.
Whether it avoids introducing another security or reliability issue.
Whether the reviewer provides an example or alternative approach when the correct fix may not be obvious.

I would not require every review comment to include exact replacement code. Sometimes the reviewer may identify the issue correctly but not have enough context to decide the best implementation. In those cases, giving the expected secure behavior is still useful.","Yes. I think there are a few other aspects that affect the quality of a security code review comment.

One is accuracy/confidence. A comment should distinguish between a confirmed vulnerability and something the reviewer thinks may be risky. Otherwise developers may spend time investigating issues that are not actually possible.

Another is severity or priority. It is useful to communicate whether something is a critical security concern that should block the change or more of a defense-in-depth improvement.

I would also consider clarity and tone. Security comments should be direct, but they should focus on the code and the risk rather than blaming the person who wrote it. This makes it easier to discuss the issue and get it fixed.

Finally, context is important. If exploitation depends on the input being attacker-controlled, a certain configuration being enabled, or another condition being true, mentioning that condition makes the comment much more useful.","I think Identification, Reason, Impact, and Solution cover most of what makes a security review comment useful. I would probably not treat them as completely independent though. For example, a short comment with very strong Identification and Impact may still be useful even without a detailed Solution. The importance of each attribute can also depend on how obvious the issue is and how much context the developer already has."
2026/08/22 3:31:50 PM GMT+8,Industry professional,Serbia,More than 5 years,Go;Rust,Yes,Male,Very important,"The comment should clearly say which thing triggers the security risk, if the line of code is ""obvious"" then it is okay to just say ""this can allow an attack""",Somewhat important,The Reason is important but ideally you should also provide links (if possible) about "why",Very important,"I would say that just step by step breakdown of the consequences is an ideal case, good enough case is just saying the end outcome",Neutral,Solution in the PR comment is nice but not so important,,
2026/08/22 5:27:58 PM GMT+8,Undergraduate or graduate student,India,1-3 years,C / C++;Java;Python;Go;Rust,Yes,Male,Very important,"Criteria I'd use: (1) Does it name the exact expression or symbol, not just the file or the general area? Example 2 says ""possible panic"" but never names msg.Hashes[0], so the author has to rediscover the bug themselves. (2) Does it state the triggering precondition? A security issue is a claim about reachable state, so identification is incomplete without the condition that reaches it, e.g. when a peer sends an empty Hashes slice.(3) Is the claim falsifiable? If a comment is vague enough that it cannot be shown wrong, it cannot be checked either, and it will be dismissed. (4) Does it distinguish the symptom from the defect? ""Panic"" is the symptom; the defect is indexing attacker-controlled data without a length check. Comments that stop at the symptom tend to get symptom-level fixes. (5) Does it say whether this is a single instance or a pattern repeated elsewhere in the diff? (6) Does it use a recognizable category name (improper access control, log injection, TOCTOU) so the thread is greppable later and connects to existing knowledge?",Very important,"Criteria: (1) Mechanism versus restatement. ""++ does a read and a write and they are not atomic together"" is a mechanism. ""This is racy"" is just re-asserting the conclusion. (2) Does it name the violated invariant rather than only the language feature? The OpenTelemetry comment is strong because it explains that the lock is keyed by tag value and therefore does not serialize a shared counter. That generalizes; ""use Interlocked"" does not. (3) Does it surface its assumptions about the threat model, caller, or concurrency, so someone with more context can rebut it? An unrebuttable reason is not a reason. (4) Is it independently verifiable by the author, ideally by writing a test or reading a spec rather than trusting the reviewer? (5) Calibration. I read ""99% sure about this"" in the Telegraf example as a quality signal, not a weakness. Reviewers who state confidence let authors allocate verification effort correctly. (6) Does it separate ""this is wrong"" from ""this is not obviously right""? Both are legitimate review outcomes and conflating them wastes time.",Very important,"Criteria: (1) Is the attacker model stated? Who has to do what, and what access do they need beforehand? The Cosmos comment works because it names the actor (byzantine proposer), the input (malformed txs), and the outcome (node crash, DoS). (2) Is severity proportionate to reachability? Inflated impact is the single most damaging failure mode in security review. Once a reviewer has called two things ""RCE"" that were not, their real findings get ignored, so overstatement has a cost that persists past the current PR. I would rate an accurate ""low severity, still worth fixing"" above an inflated one. (3) Is the consequence expressed as a security property that breaks (availability, confidentiality, integrity, trust boundary crossed) rather than a generic ""this is dangerous""? (4) Blast radius: self-inflicted versus remotely triggerable, one user versus all users, recoverable versus not. (5) Does it admit when impact is unknown instead of guessing? ""I cannot tell if this input is attacker-reachable, but if it is, this is a crash"" is more useful than a confident wrong number.",Somewhat important,"I rate this lower than the other three deliberately. Identification, Reason, and Impact are things the code author usually cannot supply for themselves, which is the entire reason review exists. A solution often can be, because the author knows the codebase better than the reviewer does. A wrong or partial suggested fix is actively negative: it gets applied verbatim, the thread is marked resolved, and the vulnerability survives with a security review comment sitting on top of it saying it was handled. Criteria: (1) Correctness before completeness. (2) Does it address the root cause and every instance of the class in the diff, or just the one line? (3) Does it state the property the fix must preserve, so the author can choose a different implementation? That is more durable than a code snippet. (4) Does it acknowledge tradeoffs (performance, API compatibility, error-path behavior) instead of implying the fix is free? (5) Does it include a way to verify? Almost no review comments I have seen say ""and add a regression test that feeds an empty slice here,"" which is why the same bug class comes back. (6) Framing. The Telegraf ""so how about:"" phrasing gets adopted more often than a mandate, and adoption is part of whether the comment was actually good.","Four things IRIS does not capture. (1) Evidence. All four attributes are assertions. None covers how the reviewer knows: a failing test, a PoC input, a spec or CWE reference, a static analysis trace, a link to a past incident. Evidence is what converts a disputed comment into a fixed bug, and it is separable from Reason, since a correct explanation can still be unsupported. (2) Calibration. Explicit confidence, and explicit uncertainty about reachability. A comment that says ""I could not confirm this path is attacker-reachable"" is higher quality than one that omits the doubt, but IRIS would score them identically or penalize the honest one. (3) Priority signalling. Whether the reviewer considers this merge-blocking or a nit. Security comments that arrive undifferentiated from style comments get batched and deferred. (4) Scope. Whether the comment tells the author this pattern likely appears elsewhere and the rest of the file or module should be audited. Single-site fixes for class bugs are extremely common.","One methodological note, offered in case you are building a scoring rubric or an automated judge from these attributes. The four attributes are unlikely to be independent or compensatory. Identification is a gate: a comment with no identifiable defect cannot be rescued by an excellent Solution, and Reason is partly entangled with Identification since the mechanism often is the precise location. If the rubric sums or averages IRIS scores, it will rank a vague-but-verbose comment above a terse-but-precise one, which inverts what practitioners actually value. I would test whether a gated or lexicographic scoring behaves better than an additive one, and I would check inter-rater reliability per attribute separately rather than on the aggregate, since I expect Impact to have much lower agreement than Identification.

Second, quality here is audience-relative in a way the framing does not address. The PR author needs Identification, Reason, and Solution. A security auditor reading the review history months later needs Identification, Reason, and Impact, and does not care about Solution at all. Worth deciding which reader the construct is defined for.

Third, if you have access to the outcome data, it would strengthen the work considerably to check whether IRIS attributes predict whether the comment was actually resolved with a committed fix, rather than only whether practitioners say the attributes feel important. Self-reported importance and behavioural effect diverge a lot in code review."
2026/08/22 11:06:43 PM GMT+8,Academic researcher,Hungary ,More than 5 years,C / C++;Java;Python;C#,Yes,Female,Very important,"Criteria for evaluating Identification in an SCRC

I would evaluate Identification based on whether the review comment precisely identifies the security issue, the specific code element involved, and the conditions under which the vulnerability can occur. A high-quality SCRC should clearly distinguish the affected code from surrounding context and provide enough technical detail for the developer to locate and understand the issue without ambiguity. I would also consider the accuracy, specificity, reproducibility, and clarity of the identification, as well as whether it enables the developer to verify the reported security concern independently.",Very important,"When evaluating “Reason,” I would assess whether the comment technically and clearly explains the mechanism underlying the security issue or the causal relationship behind it. I would consider it important that the explanation connects the affected code to the resulting security impact and provides sufficient technical detail for the developer to understand why the code is problematic. The explanation should be accurate, relevant, verifiable, and proportionate to the complexity of the issue; a longer explanation alone does not indicate higher quality.",Very important,"When evaluating “Impact,” I would assess whether the comment accurately and technically justifiably describes the potential consequences of the identified security issue. I would consider it important that the comment connects the vulnerability to the specific security impact, such as denial of service, unauthorized access, data leakage, data loss, or system crash, where these consequences are reasonably supported by the code and the execution environment. I would also evaluate the accuracy, relevance, appropriate assessment of severity, and verifiability of the stated impact. I would not consider a comment to be of high quality if it attributes exaggerated or unsubstantiated security consequences to the issue",Very important,"When evaluating Solution, I would assess whether the comment provides specific, technically correct, and actionable guidance for addressing the identified security issue. I would consider it important that the proposed solution directly addresses the identified problem, is clear, and describes the necessary changes in a way that the developer can effectively implement. When the nature of the issue allows for a specific code-level fix, providing concrete corrective code or an equivalent, precise implementation-level recommendation should significantly strengthen the quality of the SCRC. I would also evaluate the technical correctness, feasibility, security implications, and whether the proposed fix could introduce new problems or security risks.","Yes. In addition to identification, reason, impact, and solution, I would consider context, adequate supporting evidence, clarity, and proportionality to be important characteristics. A high-quality SCRC should take into account the context of the system and execution environment, so that the finding is not only theoretically correct but also relevant to the specific environment. It is also important for the comment to distinguish demonstrated issues from assumptions and to be supported by appropriate evidence or reproducible behavior. The wording should be clear, objective, and proportionate to the severity of the issue.","I believe that one of the most important characteristics of a high-quality security code review is that the comment should not only identify the problem, but also help the developer understand, verify, and appropriately address it. I consider technical accuracy, consideration of the relevant context, and ensuring that findings are supported by evidence and reproducible behavior to be particularly important. I also consider it important to assess whether the code may contain potentially malicious or intentionally hidden functionality, such as a backdoor, conditionally activated malicious code, or a component inserted as part of a cyberattack. Such code may only become active under specific circumstances, for example after being deployed or integrated into a particular system. However, I consider it important that such findings are based on appropriate technical evidence rather than assumptions."
2026/08/22 11:56:31 PM GMT+8,Undergraduate or graduate student,China,More than 5 years,"C / C++;Python;Rust;Assembly, OCaml, POSIX shell",Yes,Prefer not to say,Somewhat important,Whether the comment has pinpointed the exact location and/or described the unambiguous flow of bug.,Somewhat unimportant,Whether the mechanism of the bug is detailed.,Very unimportant,Whether the fallout of the bug is accurately described.,Neutral,"How specific and correct the suggested changes are, and how well it performs.",,
2026/08/23 9:40:09 AM GMT+8,Industry professional,denmark,More than 5 years,C / C++;PHP,Yes,Prefer not to say,Somewhat important,,Very important,the code fault,Very important,,Somewhat unimportant,,,
2026/08/23 1:09:56 PM GMT+8,Undergraduate or graduate student,Nepal,1-3 years,C / C++;Java;Python;JavaScript,Yes,Male,Very important,"A good comment should point to the exact place the problem lives - ideally the specific line, variable or expression - and name what kind of issue it is (information leak, race condition, unchecked return value). It should also state the condition that triggers the problem, which is exactly what the Swarm example fails to do with msg.Hashes[0]. My criteria: precision of the location, a clear name for the vulnerability class, and stating the trigger condition. If the author has to redo the whole analysis just to find what the reviewer is pointing at, the comment loses most of its value.",Very important,"The comment should explain the mechanism behind the issue, not just assert something is wrong. The OpenTelemetry example is a good model: it explains that the lock is per key-value pair, multiple threads can hit the increment simultaneously, and ++ is a read plus a write which are not atomic together. My criteria: technical accuracy, root cause instead of symptom, a complete causal chain from the code construct to the problem, and depth the author can follow. An unexplained ""this is wrong"" forces the author to trust blindly or push back blindly.",Very important,"Impact turns a code observation into a security priority. My criteria: the concrete consequence should be described (crash, DoS, secrets leaked to logs), who or what is harmed identified (users, service, sensitive data), and reachability stated realistically - e.g. exploitable only by a malicious proposer versus any caller. Claims should stay proportional, since exaggerated severity gets ignored over time. In the Cosmos SDK example, naming the DoS is exactly what justified rejecting the change.",Very important,"A solution is very helpful when concrete and correct, like the type-check rewrite in the Telegraf example, but I see it as valuable support rather than essential. If Identification and Reason are strong, the author can usually derive the fix themselves, and reviewer-proposed patches can be wrong or mismatched with project conventions. My criteria: minimal suggestion fitting existing style, explains why the fix closes the issue rather than patching the symptom, mentions alternatives when several exist, includes a short code sketch for non-obvious cases. Directional guidance is often worth more than fully prescribed implementation.","IRIS covers the informational core well. Three additions: 
1. Correctness/validity - a false-positive security comment burns trust and trains authors to ignore reviews, so accuracy is the precondition for all four attributes. 
2. Clarity and tone - concise, respectful phrasing security findings can read as accusations and derail collaboration. 
3. Verifiability - how to reproduce the issue or a suggested test proving the fix, plus references like CWE or OWASP entries which strengthen credibility and teach beyond this one change.","As an early-career respondent, the biggest quality signal for me is teaching value: comments that explain Reason and cite standards are how developers at my level improve, while bare verdicts teach nothing. So I weight Reason and Identification above a fully prescribed Solution."
2026/08/23 3:41:58 PM GMT+8,Industry professional,China,3-5 years,C / C++;Python;Rust,Yes,Male,Very important,"I would look at whether the comment clearly identifies the specific problematic code or expression, explains what security issue it may cause, and, where relevant, describes the condition or cause that triggers the issue. I would also independently verify the comment to make sure the identification is accurate.",Somewhat important,"I would evaluate whether the reason provides a technically sound and verifiable explanation of why the issue occurs, and whether the explanation is directly connected to the relevant code and execution conditions. However, I would not expect the reviewer’s explanation to always represent the definitive root cause. In real code review, the available context may be limited, and the reviewer’s reasoning may be refined or even overturned through discussion. Therefore, I value a reason more for being clear, technically grounded, and open to verification than for appearing definitive.",Somewhat important,"I would evaluate whether the described impact is a plausible consequence of the identified issue, whether the causal connection is clear, and whether the severity of the consequence is presented proportionally. Since impact often describes a hypothetical scenario rather than an observed outcome, I also think it is important to distinguish plausible risks from speculative or exaggerated ones.

I consider impact useful for understanding the significance and priority of an issue, but somewhat secondary to correctly identifying and explaining the issue itself. A review comment can still be technically useful even if it does not fully describe the possible consequences.",Neutral,"I would evaluate a proposed solution based on whether it is technically correct, actionable, feasible within the project context, and actually addresses the identified issue without introducing unnecessary changes or new problems.

However, I do not consider providing a solution to be an obligation of the reviewer. A reviewer may identify a valid problem without knowing the best implementation-level fix, especially when the contributor has more context about the code being changed. In that sense, a concrete solution is valuable additional guidance, but I would not treat its absence as making an otherwise accurate and useful review comment low quality. The contributor should ultimately remain responsible for deciding how to address the issue in the submitted code.","1. Clarity and specificity: clearly point to the relevant code or behavior.
2. Evidence and verifiability: support the concern with concrete technical reasoning or evidence when possible.
3. Confidence calibration: distinguish confirmed issues from plausible or uncertain risks.
4. Context awareness: consider surrounding code, design assumptions, and project conventions.
5. Communication quality: remain professional, respectful, and open to discussion or correction.","1. These attributes should not be treated as an equally weighted checklist.
2. Identification is usually the core requirement.
3. Reason, Impact, and Solution can add value, but their importance depends on the specific issue and review context."
2026/08/27 4:38:56 PM GMT+8,Industry professional,japan,More than 5 years,C / C++;Java;Python,Yes,Female,Very important,concrete identity.,Very important,detailed mechanism.,Very important,CWE description,Very important,code snippet,no,"interesting survey, though it's an ideal standard for code review"
2026/08/27 9:48:31 PM GMT+8,Undergraduate or graduate student,India,1-3 years,C / C++;Java;Python;Javascript,Yes,Male,Very important,"A good Identification statement points to the exact line, variable, or expression involved (not just ""this function has an issue""), and names the specific vulnerability class (e.g., command injection, path traversal, race condition) rather than a vague ""this looks unsafe."" It should be unambiguous enough that a developer unfamiliar with the surrounding code could still locate the flaw without re-reading the whole diff.",Very important,"The explanation should describe the underlying mechanism  why the code allows unsafe behavior (e.g., unsanitized input reaching a shell call, or a non-atomic operation under concurrent access) rather than just restating that it's ""insecure."" A strong Reason also states the precondition that triggers it (what input, what timing, what environment) so the developer understands when the bug actually manifests, not just that it theoretically could.",Very important,"Good Impact statements name a concrete outcome data exposure, privilege escalation, DoS, remote code execution rather than a generic ""this is risky."" Bonus points for indicating severity/exploitability context, e.g., who could trigger it (any user vs. only an authenticated admin) and what they'd gain, since that shapes how urgently it needs fixing.",Very important,"The best Solutions include a concrete code change or pattern (a parameterized query, an allow-list check, a specific safer API) rather than just ""sanitize this"" or ""handle this better."" It should also flag any trade-offs the fix introduces (performance cost, breaking change, added dependency) so the author isn't surprised later.","Two things I'd add: (1) Tone/actionability whether the comment reads as collaborative guidance vs. a blocking accusation, which affects whether the author actually acts on it quickly; and (2) Verifiability whether the comment gives the author a way to confirm the fix worked (a test case, a repro step), since a correct fix without a way to verify it often gets shipped with lingering doubt.","The IRIS framework maps well to real review comments I've seen and written the clearest ones I've encountered almost always hit all four, while the weakest ones stop at Identification alone."
2026/08/27 11:19:23 PM GMT+8,Undergraduate or graduate student,United Arab Emirates,More than 5 years,C / C++;Python;Go;Rust;Shell,Yes,Male,Very important,The review comment should describe a scenario that potentially triggers the vulnerability.,Neutral,,Somewhat important,The review comment should specify what the possible effect is if the case is triggered / the vulnerability is exploited.,Neutral,The review comment should suggest an improvement to the code or solution that mitigates the vulnerability.,,
2026/08/28 12:57:09 PM GMT+8,Industry professional,India,More than 5 years,Python;Go,Yes,Male,Somewhat important,"Avoid panics, proper secret handling, no PII in logs and well defined behavior of the software in all cases.

Defining a failure matrix (what happens when a dependency is down or returns partial response etc) in design phase helps define the behavior in all cases and the implementer doesn't have to leave things loosely defined. A PR should have scenarios added to/defined in the failure matrix of the software.",Somewhat important,"Once I can reason about an issue, I can appreciate and apply the proper fix. This helps me grow my understanding for future as well.

If I can't grasp the reason for why a piece of code is not secure, I have no way to verify whatever I have done to fix it will work or not. Except when it is a well defined security issue (eg: xss etc) where prescribed fixes are available and I can do without going too much in depth (no need to reinvent the wheel if problem + solution are well established)",Neutral,"Once the reviewer has pointed out a potential problem, PR author is expected to read about it more and apply their own reasoning to access its impact, they can always question back if the original comment has left things unclear.

To me, pointing out a potential problem is good enough from reviewer side. The PR author has to do the legwork after that.",Somewhat unimportant,"Once the problem is Identified and pointers for a Reason are provided, I would consider a reviewers job as done!
Now PR author needs to understand what was highlighted and why before thinking about a fix.

The author is the best person to fix it since they are intimate with the code and aware of implications of any fix. Applying a fix proposed by reviewer may have hidden implications that PR author never thought about.",,Good luck with your research! Please share the outcome on pawanbishnoi@outlook.com once you publish it (if that's ok for you)
2026/08/28 12:57:45 PM GMT+8,Industry professional,Netherlands,More than 5 years,Rust,Yes,Female,Somewhat important,,Somewhat important,,Somewhat important,,Neutral,,,"It all depends on the assumed knowledge and context of the author. All four aspects are important to know, but in all cases where it wasn't explicitly communicated, it seems the reviewer simply (correctly?) assumed the author already knew that part. (E.g. knows the impact of not checking null, or knows the solution is to simply not log the env var. etc)"
2026/08/28 2:10:15 PM GMT+8,Industry professional,"United States, Menlo Park, California",3-5 years,Go;Rust,Yes,Male,Very important,"1- narrowing to the code statement/line and its behavior that might lead to the attack, without it, the user might left astray, not knowing what actually is the problem, and what to fix 

2- prescriptive identification often helps, rather than simply identifying an issue, prescription helps since it tells users with an actionable step

3- plain, & simple language",Very important,"- logically correct, & grounded in the potential security issue 
- if possible, include a simple example or even give a simple analogy  [ this helps users to understand even better ] ",Very important,"- how the impact directly relates to the code changes, & what attack vector are the changes opening 
- attack surface of the impact",Very important,"- how well it fixes the issue, and does not introduce a new issue 
- how well the proposed fix keeps the original code intent intact i.e. a solution changing the intended behavior of the code is not a solution ","Find what's the issue (Identification), explain why behind it (Reason), what wrong it will do (Impact), how to fix it (Solution), & ensuring this does not happen again or anywhere else in the codebase (future prevention) to be used in CI pipeline checks since most of the engineering orgs are using agentic checks for security issues. ","This is an interesting work that you've assembled, I'd love more material or individuals working on it. 

Thanks! "
2026/08/28 3:56:01 PM GMT+8,Freelance developer,Poland,More than 5 years,Python;Rust,Yes,Male,Somewhat important,,Somewhat important,,Neutral,,Neutral,,,
2026/08/28 4:19:28 PM GMT+8,Freelance developer,Germany,More than 5 years,Java;Python;Go;Clojure,Yes,Male,Neutral,"the degree of detail has to match the reviewers skill, if you *know* your close colleague will get it and you will review the fix again, there's less need for details",Neutral,"the degree of detail has to match the reviewers skill, if you *know* your close colleague will get it and you will review the fix again, there's less need for details",Neutral,"the degree of detail has to match the reviewers skill, if you *know* your close colleague will get it and you will review the fix again, there's less need for details",Somewhat important,"if you know a better approach and there's a chance the reviewer will not think of it, it is very helpful to provide it, while stating if it's just a general idea or that you are sure it is a working fix. this is more about saving everyone's time though, if you will review the next iteration anyway","scope: one aspect per comment/thread if possible, don't get into a huge redesign discussion about all the surrounding code if it's not directly relevant to the security problem at hand","for security comments more than other comments, it is a good idea to have the original reviewer review the next iteration as well, to make sure the core original problem was solved and did not get lost in communication"
2026/08/29 12:44:36 AM GMT+8,Industry professional,Canada,More than 5 years,Python;C#,Yes,Male,Somewhat important,Link to known issue and way to evaluate severity,Neutral,"Reason is subjective, example 1 is very strong but every use case will not have a strong reason",Somewhat important,"Impact should flag high risk items such as Dos, injection",Somewhat important,Solution is great for simple issues. e.g. replace ++ with Interlocked.Increment,"No need for more aspects, having clear identification reason, impact and solution is sufficient",Great questionnaire - would be interested to learn more about the research area
2026/08/29 1:58:45 AM GMT+8,Industry professional,Taiwan,3-5 years,"Python;Go;JavaScript, TypeScript",Yes,Male,Somewhat important,,Very important,,Somewhat important,,Somewhat unimportant,,,
2026/08/29 6:37:37 AM GMT+8,Industry professional,Canada,3-5 years,C / C++;Java;Python;Go,Yes,Male,Very important,"Some off the bench ways are looking at deployed previews, and having standard test cases.",Very important,I like having a reason mostly for future reference.,Somewhat important,"While the impact is important, I always take all sorts of security code reviews seriously.",Very important,"Solution is really important here. A simple patch might last to an extend, but a permanent solution would survive future iterations.",I think those are the main ones.,
2026/08/29 10:01:38 AM GMT+8,Industry professional,United States,More than 5 years,C / C++;Python;Rust;Nix,Yes,Female,Very important,States what the problem is and how it can be triggered.,Very important,It needs to be useful to maintainers and as specific as reasonably feasible.,Very important,The impact should state what will happen if the comment is not addressed.,Somewhat important,"The solution should be present if it is helpful and does not take too much effort to create.  Sometimes, it will take too much time to write.",,
2026/08/29 6:22:14 PM GMT+8,Undergraduate or graduate student,India,1-3 years,Python;Go;Rust;JavaScript/TypeScript,Yes,Male,Very important,a reviewer who cant name the exact line and the exact problem gives the author nothing to act on,Very important,"without the why, the author might fix the symptom and leave the root cause. a good reason explains the conditions that make the code dangerous, and not just that it is",Very important,"if the comment doesnt say what breaks, the author has to guess how serious it is. name the real consequence: crash, data loss, account takeover. vague warnings get ignored. only the concrete ones get fixed",Very important,"a comment that names the problem but not the fix leaves the author to figure it out by themselves. the best solutions give concrete steps or code. at a minimum, point to the right API, pattern or approach. the easier it is to act on, the faster it gets fixed","tone matters. a comment that is technically correct but aggressive generally makes authors defensive. they stop listening to the content. a good review comment is direct without being hostile

severity matters too. not every issue is equally bad. a comment that says ""this is critical, fix before merge"" vs ""minor, consider fixing later"" helps the author prioritize efficiently","in my opinion, ai generated code is making this harder. the code looks clean, passes lint and all ci checks, but the threat model is wrong in ways that only show up in production. reviewers need to get better at catching logic flaws and not just style issues. tools handle the surface stuff anyway. this kind of research is what actually moves the needle on the deeper problems"
2026/08/29 6:25:28 PM GMT+8,Freelance developer,Mainland China,More than 5 years,Python;Go;Rust,Yes,Male,Very important,the code path that trigger the vuln. which input is controlled by attacker to what extent,Somewhat important,accurate root cause,Very important,impact what system/configuration to what extent,Somewhat unimportant,"most security researcher lacks software engineering skills, or the proposed solution may not be the ""right"" solution for project maintainer","The trajectory of finding the vuln. Reporter's view of the system's attack surface. What methodology did the reporter used (code review, fuzzing, etc.). How much effort. How much cost to carry the attack.",Your email went to Gmail Spam folder directly. Apparently you failed to reach a large part of your target audience.
2026/08/29 6:30:09 PM GMT+8,Industry professional,Poland,More than 5 years,Python;Bash,Yes,Prefer not to say,Very important,A frontier model reliably understands it.,Somewhat important,Human who knows the codebase can quickly understand it.,Somewhat important,It correctly specifies the confidence.,Somewhat unimportant,Does not mislead the one who addresses it (especially an LLM).,"Latency, specifically to identification and to impact.",I was also born in a commie hellhole. I outlived it. I wish you the same.
2026/08/29 7:25:13 PM GMT+8,Undergraduate or graduate student,Russia,More than 5 years,C / C++;Python;Rust,Yes,Female,Somewhat important,Listed condition under which a security issue can arise and the scope of the impact,Very important,"If I knew the information presented in the comment before writing the code, would I be able to avoid the mistake, both in this specific situation and similar others? If yes, that's a good reason and a good learning opportunity; if the experience doesn't translate and I'll need to be told that again when I submit another PR, that's a bad reason.",Very important,"Same as reason, the point of submitting a review comment instead of fixing the issue yourself is to teach the contributor about a pitfall so that they can avoid it. Impact is demonstrated by an example attack, or at least by its consequences, otherwise it's impossible to differentiate a bugfix from a security fix",Neutral,"How much freedom it leaves the contributor with. A bad ""solution"" characteristic would be leaving the contributor thinking about the issue full by themself; a good one would describe the correct fix at least in prose. Generally speaking, the more research you're forced to do before deciding that a solution is sufficient, the worse.","I think the social aspect is underappreciated. The four characteristics cover why the code is broken and how to make it not so, but not why the contributor should care about that. For all they know, they're just solving their own tiny problem, and the overall security impact is not within their grasp. A good SCRC presents an example case where the security impact is visibly linked to real-world consequences, so that someone who's an outsider to the security industry can still recognize the issue, e.g. not just ""this can leak secrets in logs"" but also ""imagine a user uploads the logs/sends them to a friend for debugging"", not just ""this is a DoS opportunity"" but also ""we don't want someone who finds this to bring down the entire network"", not just ""this is UB"" but ""we don't want to keep a latent possible security issue that we won't even remember about when we update the compiler"".",
2026/08/29 8:31:24 PM GMT+8,Industry professional,United States ,More than 5 years,C / C++;Java;Python;Rust;Ruby,Yes,Male,Very important,Any logging should only contain minimal details as to what type of security is used and any information about the request. If it has more it very likely leaks information that should be kept private.,Very important,Without a reason behind the advice it may as well not be given. ,Very important,"While the advice given is of some value, it doesn't go into enough detail as to why. It is valuable to provide a concrete reason why it may be an issue.",Very important,Proposing a solution indicates that you understand why it may be an issue. If your suggested solution is without comments or maybe is incomplete it doesn't provide significant actionable value. ,"If it is not of a high actionable value it may as well not be flagged as a potential issue. In many cases these days, we don't see enough real reviews as most people don't quite understand them fully themselves.",
2026/08/29 9:26:12 PM GMT+8,Undergraduate or graduate student,China Mainland,1-3 years,C / C++;Java;Go,Yes,Female,Somewhat important,"我就直接用中文回答吧（）
指出安全问题所在的代码块，最好能精确到具体语句或者某几行，会是一个更好的选择。
例如 Example 2 里面的「可能导致攻击」，没指定是什么样子的攻击，会被怎么利用",Very important,我觉得每个人有自己的代码习惯。如果直接被别人以不太适应的那种代码习惯指出来问题的话，习惯了某种写法的人可能会不知所措。所以我觉得写出理由以及「为什么这么写」的原理会是一个很好的习惯,Somewhat important,如果评论本身能在我静态读代码的时候就指出来这段代码在跑的时候能被什么样子的边界条件而触发问题，不需要我去再跑一遍，那么就是好的评论。,Neutral,"可能会有多种解决方案，因此我选择一般重要。
解决方法可能不止一个，而在代码评论里如果明确地指出「嘿你要这么做」有可能会提高维护者的...压力？",,
